client type , rating , review title , review_content
mobile - app , 4 , Bốn sao , " "
androidApp , 5 , Sản_phẩm tốt sao_chép dưới copy với tốc_độ cao dùng tiện mà xài được 2 năm rồi vẫn bình_thường ,
desktop , 4 , Giao dung hang ben hay o chua ket luan duoc ,
desktop , 4 , Chất_lượng ổn , " "
androidApp , 4 , ổn ,
androidApp , 4 , tốt , " đúng như mô_tả , giao hàng nhanh , chất_lượng "
androidApp , 5 , ok tốt ,
iosApp , 5 , Thẻ_nhớ , Sp OK đọc ghi tốt . giá vẫn còn cao
androidApp , 5 , " giá rẻ , hàng mới tốt " ,
androidApp , 5 , Thẻ_nhớ dùng tốt ,
androidApp , 5 , chất_lượng sp tốt ,
desktop , 4 , " Xài ổn , nhanh , thời_gian sao chưa biết sao " ,
iosApp , 5 , Chất_lượng ,
desktop , 5 , Hài lòng , Hàng được đóng gói cẩn thận
androidApp , 5 , " hàng chất_lượng , mẫu_mã , đóng_gói cần thận " , " mẫu_mã , đóng_gói cẩn_thận . chất_lượng ổn_định , vượt ngoài tầm ưng_ý so với giá đưa ra "
androidApp , 5 , Sản_phẩm tốt . , " Đã dùng hơn 6 tháng , sản_phẩm độ bền cao . "
desktop , 5 , RẤT TỐT , " Tốc_độ tốt hơn thẻ kingston class 10 , W được gần 20M , giá tốt , mới dùng thử chưa biết sau_này thế_nào "
androidApp , 5 , tot ,
desktop , 5 , Tốt , Chưa thấy thẻ_nhớ nào tốt như_vậy
desktop , 5 , " Giao hàng nhanh , hàng đúng như quảng_cáo , xài tốt " ,
desktop , 5 , " Tốt , nên mua " ,
desktop , 5,5 * , Cái này dùng quá tốt . Mình khuyên anh_em nên mua thẻ nhớ này
androidApp , 1 , bảo_hành 5 năm ... mới mua chưa đầy 1 tháng đã ko nhận được thẻ . Bảo hàn thế_nào đây ? ? ? ,
androidApp , 5 , Thẻ_nhớ 16GB Class 10 , " Thẻ bảo_quản bao_bì chắt chắc_chắn , kiểm_tra thẻ đạt như_ý . Tốt ! "
androidApp , 5 , tạm ổn , " tôi cảm_thấy lazada phuc vụ tốt giao hàng đúng lịch nhưng thẻ ghi là 16gb chỉ có 14,6 4g b "
desktop , 5 , Tốt , Nói_chung với tầm giá này một thẻ nhớ 16GB như vầy là hợp_lí .
desktop , 5 , Thẻ_nhớ 16 g , " Chỉ nói dc 1 từ là tốt , quá chuẩn "
androidApp , 5 , tốt ,
androidApp , 5 , Ok , Mới nhận đc . Tốt . Chất_lượng chưa biết sao .
androidApp , 5 , kaka , chờ sử dụng 1 thời gian đã
iosApp , 5 , Hàng tốt giá phải_chăng , Mình dùng cho camera thấy khá ổn .
mobile - app , 1 , Một sao , " "
mobile - app , 4 , Bốn sao , " "
androidApp , 5 , ok ,
desktop , 5 , " Chất_lượng , tốt , giao hàng nhanh , đóng_gói cẩn_thận " , " Chất_lượng , tốt , giao hàng nhanh , đóng_gói cẩn_thận "
desktop , 5 , , xài tốt
androidApp , 5 , good ,
desktop , 5 , " Sản phẩm rất tốt , tốc độ đọc và ghi rất nhanh " , " Sản phẩm rất tốt , tốc độ đọc và ghi rất nhanh , giá rẻ chất lượng cao . "
desktop , 5 , Thẻ_nhớ tốt , " Sản_phẩm tốt nhất tôi từng gặp , sử_dụng cho camera là ok nhất , k sảy ra lỗi gì "
desktop , 5 , Tốt , Tốt
desktop , 5 , " " , " giá rẻ , mới dùng thấy cũng ok "
desktop , 4 , " " , ok tạm ổn
iosApp , 5 , " " , Thẻ dùng ok chưa thấy lỗi
desktop , 4 , " " , " dùng tốt không lỗi_lầm , độ bền tốt "
androidApp , 5 , Ngon , " Hàng đóng_gói cẩn_thận , vận_hành êm , các phụ_kiện kèm theo mới . Chỉ còn đợi thời_gian xem độ bền ntn . "
mobile - app , 5 , Mới mua , Sao giao hàng_mã optiplix 790 hả ad ? ? ? Mã mua mình là 371122733
desktop , 5 , Hàng Chất_lượng tốt ! , " Mới mua và đang dùng ! hàng chất_lượng tốt , chậy ổn_định , giá_thành hợp_lý ... Lên mua "
mobile - app , 5 , Rep mình nhanh nhé , Máy này chơi game LOL và Tam_Quốc_Chí 2D mượt chưa nhà bán hàng ? ? ?
desktop , 5 , Mình là A_D. , " "
mobile - app , 4 , Bốn sao , Cái này trả_góp sao bạn
androidApp , 4 , Giao hàng nhanh . sản_phẩm như mô_tả . Độ bền thì phải qua thời_gian kiểm_chứng ,
androidApp , 2 , để 990 ssf mà bán là 7010 , Shop để là modem 990 SSF mà sao lại giao 7010 vậy ? Nói đàng giao nẻo .
androidApp , 1 , hàng lỗi bảo_hành lâu mua kiẻu này như đánh_bạc ,
iosApp , 5 , " Mới đầu ok , sau nay hong bít sao " , Cho xin các tk để hoàn_thành cài_đặt bước_đầu nữa là ok
iosApp , 5 , , " Vỏ máy có xây xước nhẹ , ổ dvd không hoạt_động "
iosApp , 3 , Choi được liên_quân ko ad , Xem
desktop , 4 , cấu_hình ok , " "
desktop , 5 , NẾU MÌNH MUA CON NÀY THI TRẢ GÓP THẾ_NÀO VẬY SHOP , alo
desktop , 4 , cấu_hình cũng ok , " tôi muốn mua con này , có gì gọi lại cho tôi nhé "
iosApp , 5 , Ad hàng có chính hãng ko , T
androidApp , 5 , hang giao nhanh dung chat luong . may chay muot rat hai long ,
mobile - app , 5 , Máy mới sài tốt , CHẤP_nhận được mình mới cài thêm auto cách và máy hoạt_động vẫn nhanh bình_thường nói_chung là ok
desktop , 4 , " Máy_tính_để_bàn Dell_Optiplex 960 SFF + Màn_hình Dell 19.5 inch ( Core 2 Duo E8400 , Ram 4GB , HDD 160 GB ) + Quà_Tặng - Hàng Nhập_Khẩu " , " Hàng giao đúng như đơn . Mới dùng cũng thấy ổn . Riêng quà tăng USB wifi mình cắm vào rồi rút ra thì rớt cái nắp nhựa , cố rút phần còn lại ra thì phần mạch điện_tử ra còn vỏ kim_loại không ra . "
androidApp , 5 , sản_phẩm rất tốt đáng mua ,
androidApp , 5 , tốt đáng mua ,
mobile - app , 5 , có trả_góp khg , em học_sinh khg có tiền . có trả_góp thì lãi_suất bnhiu . đưa trc bnhiu hàng tháng đưa nhiu ạ . cảm_ơn
desktop , 4 , " Sản_phẩm không đúng như quảng_cáo , tuy_nhiên nhân_viên rất nhiệt_tình hỗ_trợ thay_đổi " , " Quảng_cáo ghi GTX 750 nhưng khi giao lại là GTX7 30 . Tuy_nhiên , bạn nhân_viên đã nhanh_chóng hỗ_trợ thay_đổi tận nhà . "
androidApp , 5 , Co chơi dk fifa online k hả sop ơi , H
androidApp , 3 , sp giao hàng có linh_kiện đã qua sử_dụng là card man_hình , " theo cam kêt linh_kiện mới 100 % nhưng khi kiểm_tra cấu_hình card man_hình GTX 750ti đã qua sử_dụng bị rỉ và bụi bám không còn tem yêu_cầu shop làm theo cam_kết "
mobile - app , 5 , có trả_góp không ? , em học_sinh không có tiền trả_góp thì đưa trước bnhiu vs lại 1 tháng đưa bao nhiu có lãi_suất khg
iosApp , 4 , cấu_hình mạnh chơi cf lol fifa mượt hơn cả cầu_trượt ,
androidApp , 3 , Ba sao , Toàn đồ made in china ... giá sản_phẩm hơi cao
desktop , 3 , " Shop nói hàng mới 100 % , tuy_nhiên card màn_hình cũ và có tem bảo_hành 3 tháng nha các bạn .. hơi buồn khi mua sản_phẩm mã giảm 500k vừa xong lại có mã giảm_giá 700k .. hàng này hàng cũ nên các bạn cân_nhắc trước khi mua nha . Máy gắn 2 thanh Ram 4G " ,
desktop , 3 , Nếu mua trả_góp thì phải làm thế_nào , và cách mua trả_góp sao AD hướng_dẫn cụ_thể đc k ạ
desktop , 1 , card vga là đồ củ máy lỗi tùm lum giao hàng chậm chất lượng tệ , " máy card vga gtx 750ti là hàng đã qua sử dụng , cpu giao cho khách củng không đúng i5 3470 mà giao i5 3475s có 2.9 Ghz , lỗi bét tè lè nhè luôn , máy jack tai nghe trước không sài được , main afox bios lỗi không boot windows , còn cái bàn phím tặng kèm ta nói cùi vãi ra chưa sài đã hư lúc thì kẹt phím lúc thì liệt phím lúc thì chập chờn khi nhận khi không , nhiều khi gõ 1 lần mà ra 2 3 chữ đánh pass cứ sai hoài cái này mà gõ văn bản chắc điên luôn , lúc mua thì nói hỗ trợ cài phần mềm game các kiểu đến khi mua xong chẳng có cái vẹo gì cho đúng mỗi cái link web dowload game tàm sàm , còn phần giao hàng thì quá là chậm luôn riêng bên bán hàng mất hơn 1 ngày mới giao cho lazada quá tệ , làm mất công trả lại bực . "
desktop , 5 , Tốt , " Đã nhận máy , nhà_cung_cấp hỗ_trợ tốt . Máy giao đúng cấu_hình , đáng mua . "
iosApp , 5 , Cái này có vga rời k ạ , Tốt
desktop , 3 , soso , soso
desktop , 4 , ok , Sản_phẩm giống_hình
androidApp , 5 , Mua máy đc cả màn_hình luôn hay mua ngoài vậy , Máy khá đẹp
desktop , 1 , " giao hàng cho tôi không đúng như quảng_cáo , case nhỏ_xíu xấu_xí , tôi phải làm khiêdu nại trả hàng " , Giao hàng ko đúng như quảng_cáo .
mobile - app , 5 , Năm sao , Nếu đặc mua . trước khi chuyển hàng về có_thể nhờ bên shop cài game hộ luôn đc k ?
iosApp , 5 , . , con này có chơi được GTA 5 không ad
mobile - app , 5 , Tốt , Con này được chiến đủ mọi thể_loại Game
androidApp , 5 , Sản_phẩm tốt , Giá_thành so ra với giá thị_trường rẻ hơn đc 1tr . Giao hàng đúng hẹn . Đóng_gói cẩn_thận .
desktop , 5 , Cam_on VietNet computer , " mới nhận hàng xong , đóng_gói cẩn_thận , sau_này mua hàng từ VIetNet_Computer là chắc_ăn nhất "
androidApp , 4 , Tạm ổn , Khi giao thì không có lót chuột cực_đại mà là lót chuột tào_lao . Xuất_xứ thì Trung_Quốc
desktop , 5 , " máy_chất , cảm_on Lazada " , " con này chạy Game quá muot , giá rẻ hơn Phong_Vũ "
mobile , 3 , fcxxcc , Gcdfvfdcfe
iosApp , 5 , . , máy này có chơi được GTA 5 không ad
mobile - app , 4 , May co choi dược game , Co choi dược gta v_ko
desktop , 3 , máy_tính chơi game , " thời_gian giao máy đúng hẹn , quạt trong máy chạy hơi lớn . mới sử_dụng 2-3 lần nhưng máy hay bị treo . "
mobile , 5 , Lúc đầu mua tưởng i5 là ngon nhưng .... , Thất vọng wá
androidApp , 5 , may moi rat tuyet voi ,
desktop , 4 , Góp_Ý , AI mua tốt ko
desktop , 4 , mới nhận hàng , " ko có đầu chuyển_đổi để kết_nối màn_hình với card đồ_hoạ , nên thất khá thất_vọng . cho mik xin luôn cái link mua cái thiết_bị đó . thank "
desktop , 4 , CHƯA HÀI_LÒNG LẮM , " KHÔNG CÓ CỔNG HDMI . "
mobile - app , 4 , Bốn sao , " Đã nhận hàng , màn lọc bụi trên cpu dán chưa kỹ , máy chưa cài_đặt sẵn game như đã yêu_cầu "
desktop , 5 , " " , " Mua hàng lazada đồ điện_tử thì mình khá là yên_tâm , có j đã có bảo hành_chính hãng Icare , có_điều từ lúc mua máy_tính này về chưa phải gọi bảo_hành bao_giờ nên cũng k reiew đc bảo_hành như_thế_nào . Chỉ nói về sản_phẩm thôi thấy rất hài_lòng , máy chạy khoẻ mà CPU ko bị nóng cũng ko ro_ro j . Xài con màn_hình cũ thấy kết_nối rất ok . "
desktop , 4 , " " , toàn đánh_giá ảo
desktop , 4 , " " , " Lúc đọc thông_tin thấy i5 nên quất luôn , mua về thấy cũng ... ko xịn như mình mong_đợi . Chưa kể còn mua thêm con màn_hình Led trên lazada nữa chứ . Nói_chung là được khoảng 80 % mong_đợi cả bộ . "
desktop , 1 , tệ , khuyến_mãi tới ngày 15 . ngày 13 đặt_hàng thì báo chương_trình khuyến_mãi k còn nữa ! haizz
mobile - app , 5 , Máy đẹp , Cho mình hỏi game gta 5 chơi vào máy này có bị lát ko
desktop , 4 , Góp_ý , " Khá là okey , nhưng mỗi_tội phải thêm cái ổ_đĩa ... "
desktop , 5 , Good , " Mình mới nhận hàng hôm_qua , đóng_gói cẩn_thận , máy có card rời chơi game đồ_hoạ cao bá cháy bọ_chét , mấy game lol , gata 5 , fifa ... chạy phà_phà , chơi game bằng con này thì tuyệt_vời . "
androidApp , 5 , Máy cũng đc ! Mà sao lại để ảnh ko vào đc game PUBG , Not_thing
desktop , 5 , Máy tốt , " cấu_hình mạnh , giá quá rẽ , mới vừa tậu 3 máy về 1 lượt tại phà_phà "
desktop , 5,5 sao , " Mình mới nhận hàng hôm_qua , hàng y_như hình , đóng_gói cẩn_thận , máy có card rời chơi game đồ_hoạ thì bá cháy bọ_chét , chơi game lol , gata 5 , fifa .. chạy phà phà , ai có nhu_cầu chơi game thì nên mua con này . "
iosApp , 5 , Nếu muốn góp sao ad tháng khoảng nhieu , Máy nay dc
mobile - app , 5 , D , Con này về mua thêm cái card màn hình là ok
desktop , 5 , Máy cừ lắm ! , " Công_ty VietNet hết chip 3330 nâng cho tôi con chip i5 3570 chạy nhanh thiệt_á , mà nâng chip miễn_phí , cám_ơn rất nhiều ! "
mobile , 4 , Máy_tính bàn , " Mới xài hơn 2 tháng , đã cháy nguồn , đợi bảo_hành dài cổ ! "
desktop , 5 , Máy xịn vừa tiền ! , " Tôi đã nhận hàng , lần đầu mua máy_tính trên lazada mình cũng sợ không biết có tốt không . Mình thấy đóng thùng kỹ , có hoá_đơn bán hàng của lazada , có phiếu bảo hảnh công_ty Vietnet , có tặng quà khuyến_mãi usb wifi kết_nối mạng nhanh , có đầy_đủ bàn_phím giả cơ , chuột đổi màu . Nói_chung máy này xài êm đó , vừa làm vừa chơi game đều ổn , tốt , cám_ơn nhiều ! "
desktop , 5 , Tốt , có kết nối với màn hình tivi được không ạ ? ( vd : màn hình tivi sony )
androidApp , 5 , Cấu hình ngon vs đpg HD , " Nhưng chỉ chơi dc game ở màn hình vs độ phân giải hd thôi nhé , ai mà chỉnh độ pg fullhd thì chơi mấy game như gtav , withcher3 nó lắc thấy thương "
desktop , 2 , cho hỏi máy mới 100 % hay đã qua sử dụng ? , " "
desktop , 5 , " " , " Sản_phẩm tuyệt_vời , chạy game rất ok "
desktop , 5 , " " , " Great "
desktop , 4 , like , moi nhận hàng chạy thất cũng ok
desktop , 5 , " " , ok
mobile - app , 4 , Hepl , Bạn cho mình hỏi muốn mua trả_góp thì cần những thủ_tục yêu_cầu nào ak
mobile - app , 5 , Tuyet voi , Wow
desktop , 5 , good , moi mua ve chay game ok
mobile - app , 5 , Hỏi mua trả_góp cho nào thế , " "
desktop , 5 , cái này k lấy màn_hình thì bn ạ , cái này k lấy màn_hình thì bn ạ
mobile , 5 , Uoc j co mot cai , Uoc j co mot cai
desktop , 4 , mua con này ve cho con tui hoc thay cung ok , cho 1 like
mobile - app , 4 , Bá cháy bọ_chét , " Gta 5 , PUGB , ETS2 max setting mượt_mà "
mobile , 5 , Không bt xịn hay không , Ad ơi mây còn hàng và có card màn_hình không ạ
mobile - app , 5 , Máy bền , Máy_bền
desktop , 5 , tra gop dc ko ad , ?
desktop , 5 , trả_góp làm_sao vậy , " "
iosApp , 3 , Tạm , " "
desktop , 4 , cấu_hình ok rồi đó . thấy chơi game thì ok , " "
desktop , 3 , Khi mua có luôn màn_hình k shop , ...
desktop , 5 , goood , hang moi dep choi game rat ung_ys
mobile - app , 5 , Cho hỏi chơi liên_minh huyền_thoại được ko , Cám_ơn
iosApp , 4 , Máy này thích_hợp để gắn Card màn_hình BIOSTAR GEFORCE GTX750 TI 2Gb DDR5 ( Dual_Fan ) không ạ , Khá tốt
desktop , 5 , tốt . , đúng mẫu_mã hỗ_trợ nhanh / chạy đang rất ổn . chúc bán hàng máy_mắn
desktop , 5 , 5s a 0 , " "
desktop , 5,5 sao cho cung_cách phục_vụ ^ ^ , " Sản_phẩm giống thông_tin . Có_điều Case VSP hết hàng nên đành dùng Case_Erosi . Máy tốt , chơi game mượt , giao hàng nhanh . Công_ty hết card 750 nên gắn luôn cho 750 Ti . Cung_cách phục_vụ tuyệt_vời . Công_ty có bảo lại mình là nếu không hài_lòng thì công_ty sẽ đổi lại Case . Năm sao cho phong_cách phục_vụ ^ ^ . "
androidApp , 3 , " " , Để là i5 3470 3.4 GHz mà đưa 3475s 2.9 ghz
androidApp , 5 , may tính choi game , moi mua dc 4 ngày dùng thay dc đó
desktop , 5 , Nhìn ngon đấy , : D rẻ v ~
desktop , 4 , hàng đúng chuẩn , " very , , ok "
desktop , 4 , " cấu_hình khá ổn , , cũng tạm được " , " "
androidApp , 5 , Hàng_Tốt . ,
iosApp , 4 , Chưa có gì bất_thường . Giá ngon . , " Mua về gọi asus test đúng hàng asus . Bh hãng kích_hoạt trc 2 tháng . Tuy_nhiên nếu có hoá_đơn thì bh theo hoá_đơn . Mua lúc giá 12tr tưởng rẻ . H giảm còn có 11 tr 3 . Tếu . Giao hàng sau giờ làm_việc nên bớt 1 sao nhé . Kaka "
androidApp , 4 , Nhân_viên giao hàng không được , " Giao hàng rất nhanh . Mình mới đặt lúc sáng chiều có liền . Trừ 1 sao là lazada không thông_báo giao hàng qua tin_nhắn , zalo hay mail . Nhân_viên giao hàng_không gọi điện cho người nhận . Do hàng này mình thanh_toán trước , nên phải giao đúng cho mình . Cứ tới địa_chỉ giao sao được . Chỗ mình làm bao_nhiêu người ra vào . Laptop rất ok rẻ hơn FPTshop hơn 2 tr . "
androidApp , 5 , Hài_lòng , " Giáo hàng nhanh 3 ngày , kiểm_tra thấy hàng chính hãng , máy mới . "
androidApp , 5 , " Máy tốt , nếu có kèm SSD là đỉnh luôn " , " Máy chạy ổn_định , quá đẹp , ko tìm ra đc chổ chê "
iosApp , 3 , Mua màu bạc giao màu xanh . , hơi thất_vọng
androidApp , 5 , " cũng tốt , nếu ko chạy ứng_dụng nào nặng ! nên gắn thêm m2 và ram 4 " ,
iosApp , 2 , không hiểu , sao i5 và gtx 940mx mà ko chơi nổi liên_minh dù là cấu_hình thấp nhất
desktop , 4 , Máy đẹp tốt , " Giao hàng nhanh , đóng_gói bao_bì cẩn_thận , máy dùng được 4 ngày thấy ổn_định , tốt , đẹp , tuy_nhiên cổng LAN RJ45 trên máy quá nhỏ nên không gắn đầu dây_cáp LAN vào được . Nhờ shop tư_vấn dùm , có loại jack RJ45 nào khác không ? "
desktop , 5 , " " , " Máy đẹp , dùng tốt "
androidApp , 4 , đẹp mỏng nhẹ có word excel thì tốt . ,
desktop , 5 , God về chất_lượng ak , " em nhận được 3hom nay . xài nhanh chưa vẫn đề gi ak . thanks vì chuyenr hàng nhanh và khá chăc chắn cẩn_thận , hy_vong 12thang chỉ tậu them máy nữa nhe sốp : D "
androidApp , 5 , máy hoạt_động tốt ,
androidApp , 3 , sai bộ nhớ , " đăng là 64g về xem có 57 , 5g chắc trả lại quá "
